passenger_id,month,gmv,tpv,booking,cashless_bookings,grabfood_gmv,grabfood_tpv,grabfood_booking,grabfood_promo,grabmart_gmv,grabmart_tpv,grabmart_booking,grabmart_promo,transport_gmv,transport_tpv,transport_booking,transport_promo,grabexpress_gmv,grabexpress_tpv,grabexpress_booking,grabexpress_promo,earned_point_l30d,burned_point_l30d,eom_point_balance,eom_reward_tier
3TY481JQ133,1-May-22,42.34,0,4,0,8.8,0,1,0,0,0,0,0,33.54,0,3,0,0,0,0,0,0,0,0,member
8RT922MT485,1-Apr-22,18.67,18.67,1,1,0,0,0,0,0,0,0,0,18.67,18.67,1,0,0,0,0,0,20,0,20,member
8RT922MT485,1-Jun-22,14.36,12.26,6,5,0,0,0,0,0,0,0,0,14.36,12.26,6,0,0,0,0,0,20,0,20,member
9JQ075EJ836,1-Apr-22,51.25,51.25,7,7,51.25,51.25,7,10.55,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,silver
9JQ075EJ836,1-May-22,45.25,45.25,6,6,45.25,45.25,6,12.7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
9JQ075EJ836,1-Jun-22,123.41,123.41,11,11,93.7,93.7,10,38.4,29.71,29.71,1,9.43,0,0,0,0,0,0,0,0,20,0,20,silver
3GM592UL701,1-Apr-22,135.55,73.05,13,9,135.55,73.05,13,2.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,gold
3GM592UL701,1-May-22,59.05,44.7,7,6,59.05,44.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,gold
3GM592UL701,1-Jun-22,120.85,107.45,13,12,108.95,95.55,11,1.45,0,0,0,0,11.9,11.9,2,0,0,0,0,0,20,0,60,gold
8WW652ST157,1-Apr-22,60.55,0,18,0,60.55,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8WW652ST157,1-May-22,48.75,0,15,0,48.75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8WW652ST157,1-Jun-22,28.45,0,7,0,28.45,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9UF988IK652,1-Apr-22,53.33,0,4,0,18,0,2,0,0,0,0,0,0,0,0,0,35.33,0,2,0,0,0,0,member
9UF988IK652,1-May-22,41.17,0,3,0,10.5,0,1,0,0,0,0,0,0,0,0,0,30.67,0,2,0,0,0,0,member
9UF988IK652,1-Jun-22,51.08,0,3,0,13.75,0,2,0,0,0,0,0,0,0,0,0,37.33,0,1,0,0,0,0,member
2KW478CM621,1-Apr-22,22.3,0,2,0,22.3,0,2,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2KW478CM621,1-May-22,40.45,0,6,0,40.45,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2KW478CM621,1-Jun-22,66.65,0,8,0,66.65,0,8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5GF960ER978,1-Apr-22,18.9,18.9,0,0,18.9,18.9,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
5GF960ER978,1-May-22,20.96,6,4,2,10.75,6,3,0,10.21,0,1,0,0,0,0,0,0,0,0,0,20,0,20,member
5GF960ER978,1-Jun-22,20.59,13.38,4,3,9.45,9.45,2,0.25,11.14,3.93,2,0,0,0,0,0,0,0,0,0,20,0,20,member
6VE263TT153,1-Apr-22,12.1,7.95,2,1,12.1,7.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
5XR075VK476,1-Apr-22,2.9,0,1,0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5XR075VK476,1-May-22,8.85,0,2,0,8.85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5XR075VK476,1-Jun-22,10.8,0,2,0,10.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6RL125RM655,1-Apr-22,28.95,0,6,0,28.95,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6RL125RM655,1-May-22,11.75,0,2,0,11.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6RL125RM655,1-Jun-22,23.85,0,3,0,23.85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7OM130QT329,1-Apr-22,14.95,0,3,0,14.95,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7OM130QT329,1-May-22,7.65,0,2,0,7.65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7OM130QT329,1-Jun-22,9.75,0,2,0,9.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2RP908ML726,1-Apr-22,12.25,0,4,0,12.25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2RP908ML726,1-Jun-22,7.95,0,2,0,7.95,0,2,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4XE998ZV029,1-Apr-22,9,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4XE998ZV029,1-May-22,4.2,0,1,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4XE998ZV029,1-Jun-22,17.54,0,2,0,11.75,0,1,0,5.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
6SA333BT923,1-Jun-22,33.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.67,0,2,0,0,0,0,member
9MS920GX238,1-Apr-22,184.1,43.15,31,7,171.95,31,30,4.1,0,0,0,0,12.15,12.15,1,0,0,0,0,0,20,20,20,gold
9MS920GX238,1-May-22,194.07,72.07,31,10,169.2,47.2,29,0.5,0,0,0,0,24.87,24.87,2,0.26,0,0,0,0,20,0,20,gold
9MS920GX238,1-Jun-22,152.8,11.75,25,2,152.8,11.75,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,gold
9FE438AQ937,1-May-22,13.45,0,2,0,13.45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9FE438AQ937,1-Jun-22,21.25,0,2,0,21.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6KH920IO345,1-May-22,6.7,0,1,0,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1NG575XV690,1-Apr-22,4.65,0,2,0,2.5,0,1,0,0,0,0,0,2.15,0,1,0,0,0,0,0,0,0,0,member
1NG575XV690,1-May-22,28,0,6,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9VF292EF929,1-Apr-22,3.23,0,1,0,0,0,0,0,0,0,0,0,3.23,0,1,0,0,0,0,0,0,0,0,member
9VF292EF929,1-Jun-22,6.87,0,1,0,0,0,0,0,0,0,0,0,6.87,0,1,0,0,0,0,0,0,0,0,member
2IM710EH660,1-Apr-22,22.4,7.95,4,2,22.4,7.95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
2IM710EH660,1-May-22,78.56,21.05,14,4,66.1,21.05,11,0,0,0,0,0,12.46,0,3,0,0,0,0,0,20,0,20,silver
2IM710EH660,1-Jun-22,39.06,18.4,8,4,22.7,18.4,5,0.5,0,0,0,0,16.36,0,3,0,0,0,0,0,20,0,20,silver
2QQ342KR966,1-Apr-22,18.15,0,1,0,18.15,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2QQ342KR966,1-May-22,19.4,0,2,0,19.4,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1WC695UI953,1-Apr-22,36.4,36.4,1,1,36.4,36.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
1WC695UI953,1-May-22,34.9,19.95,5,3,34.9,19.95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
1WC695UI953,1-Jun-22,143.64,143.64,9,9,131.85,131.85,8,2.5,11.79,11.79,1,7.14,0,0,0,0,0,0,0,0,20,0,20,silver
4MH363IJ821,1-May-22,143.48,109.73,10,8,100.25,66.5,8,17.4,39.64,39.64,1,0,3.59,3.59,1,0,0,0,0,0,20,0,20,silver
4MH363IJ821,1-Jun-22,275.27,211.15,27,23,194.2,159.65,21,10.9,81.07,51.5,6,0.36,0,0,0,0,0,0,0,0,20,20,20,gold
4BK921KT953,1-Apr-22,61.85,0,7,0,61.85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4BK921KT953,1-May-22,15.3,0,2,0,15.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4BK921KT953,1-Jun-22,39.7,0,4,0,39.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2VI527FM897,1-Apr-22,71.05,71.05,7,7,71.05,71.05,7,25.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,gold
2VI527FM897,1-May-22,139.75,139.75,13,13,139.75,139.75,13,50.45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,gold
2VI527FM897,1-Jun-22,40.65,40.65,4,4,40.65,40.65,4,18.95,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,platinum
1HT264XS883,1-Apr-22,17.75,0,5,0,17.75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1HT264XS883,1-May-22,46.1,0,10,0,46.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1HT264XS883,1-Jun-22,9.95,0,3,0,9.95,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9XD522YP870,1-Jun-22,8,0,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IH128NA999,1-Apr-22,25.45,18.95,5,3,25.45,18.95,5,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
4IH128NA999,1-May-22,30,8.25,3,1,12.5,8.25,2,0.5,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,20,member
4IH128NA999,1-Jun-22,15.69,5.74,4,2,0,0,0,0,0,0,0,0,15.69,5.74,4,0.51,0,0,0,0,20,0,20,member
1PA690BY641,1-Apr-22,9.03,0,1,0,0,0,0,0,0,0,0,0,9.03,0,1,0,0,0,0,0,0,0,0,member
1PA690BY641,1-Jun-22,5.5,0,1,0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5SP555RY892,1-Apr-22,8.2,0,2,0,8.2,0,2,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5SP555RY892,1-May-22,8.4,0,2,0,8.4,0,2,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5SP555RY892,1-Jun-22,55.65,0,7,0,55.65,0,7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IN008QN103,1-Apr-22,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IN008QN103,1-May-22,8.15,0,1,0,8.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IN008QN103,1-Jun-22,45.85,0,5,0,45.85,0,5,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5WM101LO239,1-Apr-22,31.19,0,5,0,27.4,0,4,0,0,0,0,0,3.79,0,1,0,0,0,0,0,0,0,0,member
5WM101LO239,1-May-22,67.25,0,8,0,67.25,0,8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7KC801HC587,1-May-22,10.97,0,2,0,0,0,0,0,0,0,0,0,10.97,0,2,3.33,0,0,0,0,0,0,0,member
2ID255KC503,1-Apr-22,91.15,91.15,8,8,91.15,91.15,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,gold
2ID255KC503,1-May-22,67.2,67.2,6,6,67.2,67.2,6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20,gold
2ID255KC503,1-Jun-22,59.4,59.4,6,6,59.4,59.4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,gold
6RV598HA999,1-May-22,8.85,8.85,3,3,8.85,8.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
6RV598HA999,1-Jun-22,4.8,4.8,1,1,4.8,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
3CG696VT122,1-Apr-22,11.25,0,3,0,11.25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,member
3CG696VT122,1-May-22,9.33,9.33,1,1,0,0,0,0,0,0,0,0,9.33,9.33,1,0.26,0,0,0,0,20,0,20,member
3CG696VT122,1-Jun-22,48.72,48.72,7,7,29.95,29.95,4,0,0,0,0,0,18.77,18.77,3,1.59,0,0,0,0,20,0,20,member
8PY262MO058,1-Apr-22,25.75,0,3,0,25.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8PY262MO058,1-May-22,64.95,0,6,0,64.95,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8PY262MO058,1-Jun-22,74.55,0,6,0,44.05,0,4,0.6,30.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,member
9RR078VT963,1-Apr-22,10.4,0,2,0,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,member
9RR078VT963,1-May-22,49.9,5.25,9,1,49.9,5.25,9,0.25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
9RR078VT963,1-Jun-22,15.85,3.75,3,1,3.75,3.75,1,0.25,0,0,0,0,12.1,0,2,0,0,0,0,0,20,0,20,member
3OW385BJ196,1-Apr-22,25.75,0,1,0,25.75,0,1,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3OW385BJ196,1-May-22,12.3,0,1,0,12.3,0,1,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3OW385BJ196,1-Jun-22,30.15,0,3,0,30.15,0,3,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5SZ650RA116,1-Apr-22,10.45,10.45,1,1,10.45,10.45,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
3WL906CE266,1-Apr-22,170.37,170.37,16,16,147.7,147.7,15,23,0,0,0,0,0,0,0,0,22.67,22.67,1,0,40,0,160,platinum
3WL906CE266,1-May-22,198.45,198.45,17,17,198.45,198.45,17,9.6,0,0,0,0,0,0,0,0,0,0,0,0,20,40,100,platinum
3WL906CE266,1-Jun-22,151.05,151.05,10,10,151.05,151.05,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,40,80,platinum
5AB285YT482,1-Apr-22,242.7,242.7,26,26,242.7,242.7,26,76.15,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60,platinum
5AB285YT482,1-May-22,188,188,22,22,188,188,22,71.25,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,platinum
5AB285YT482,1-Jun-22,186.25,186.25,20,20,186.25,186.25,20,55.05,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20,platinum
8FT812NF599,1-Apr-22,6.5,0,1,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8FT812NF599,1-Jun-22,42.3,0,3,0,42.3,0,3,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1XA466OI507,1-Apr-22,277.8,127.5,19,11,277.8,127.5,19,6.35,0,0,0,0,0,0,0,0,0,0,0,0,20,0,120,platinum
1XA466OI507,1-May-22,302.5,33.05,27,9,302.5,33.05,27,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,120,platinum
1XA466OI507,1-Jun-22,364.95,46.75,24,9,364.95,46.75,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,120,platinum
7WF626OO187,1-May-22,8.25,8.25,1,1,8.25,8.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,silver
7WF626OO187,1-Jun-22,7.55,7.55,1,1,7.55,7.55,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,member
8SM763GP847,1-Jun-22,20.95,0,3,0,20.95,0,3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4HG849IW453,1-Apr-22,31.25,0,2,0,31.25,0,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4HG849IW453,1-May-22,29.6,0,2,0,29.6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4HG849IW453,1-Jun-22,20.35,0,1,0,20.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7OE343ZD231,1-May-22,3.25,0,1,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7OE343ZD231,1-Jun-22,31.65,0,6,0,31.65,0,6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9IK544ZU308,1-Apr-22,236.85,236.85,24,24,169.5,169.5,17,32.65,63.14,63.14,5,0,4.21,4.21,2,0,0,0,0,0,40,0,100,platinum
9IK544ZU308,1-May-22,63.78,63.78,10,10,33.35,33.35,5,0,28.79,28.79,4,0,1.64,1.64,1,0,0,0,0,0,20,0,100,platinum
9IK544ZU308,1-Jun-22,31,31,6,6,14.5,14.5,3,0,16.5,16.5,3,0,0,0,0,0,0,0,0,0,20,0,120,platinum
3DU954EQ456,1-May-22,6.5,0,1,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2VT233VO995,1-Jun-22,6.7,0,1,0,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6FS928GP386,1-Apr-22,105.85,0,9,0,105.85,0,9,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6FS928GP386,1-May-22,75.4,0,8,0,75.4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6FS928GP386,1-Jun-22,47.4,0,2,0,47.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1VG750YP155,1-May-22,6.75,0,1,0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7WQ936ML320,1-May-22,43.1,0,4,0,43.1,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7WQ936ML320,1-Jun-22,42.4,0,2,0,42.4,0,2,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1CY847HX822,1-Apr-22,77.6,74.6,5,4,77.6,74.6,5,16.35,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
1CY847HX822,1-May-22,244.25,244.25,25,25,244.25,244.25,25,67.35,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20,gold
1CY847HX822,1-Jun-22,9,9,2,2,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,gold
9OX184AQ077,1-Apr-22,74.83,0,13,0,55.5,0,9,10,0,0,0,0,19.33,0,4,3.08,0,0,0,0,0,0,0,member
9OX184AQ077,1-May-22,56.55,0,11,0,56.55,0,11,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9OX184AQ077,1-Jun-22,61.41,0,14,0,36.9,0,8,5,0,0,0,0,24.51,0,6,4.92,0,0,0,0,0,0,0,member
7UM164LR778,1-Apr-22,41.31,0,5,0,26.6,0,4,1.15,14.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
7UM164LR778,1-May-22,33.57,0,5,0,29,0,4,0,4.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
2SC115EF817,1-Apr-22,29.55,29.55,5,5,29.55,29.55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,silver
2SC115EF817,1-May-22,41.6,41.6,8,8,41.6,41.6,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,silver
2SC115EF817,1-Jun-22,57.7,57.7,7,7,57.7,57.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,silver
7DA636JR669,1-Apr-22,45.7,26.3,4,2,45.7,26.3,4,0.75,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,silver
7DA636JR669,1-May-22,110.17,25.15,8,2,101.2,25.15,7,30.75,0,0,0,0,8.97,0,1,0,0,0,0,0,20,0,20,silver
7DA636JR669,1-Jun-22,215.64,182.9,24,19,204,182.9,22,74.15,0,0,0,0,11.64,0,2,3.69,0,0,0,0,20,20,20,gold
3VY599PN785,1-Apr-22,19.95,0,2,0,19.95,0,2,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4PD661WC268,1-Apr-22,18.47,0,2,0,11.75,0,1,0,0,0,0,0,6.72,0,1,0,0,0,0,0,0,0,0,member
4PD661WC268,1-May-22,14.74,0,3,0,12.95,0,2,0,0,0,0,0,1.79,0,1,0,0,0,0,0,0,0,0,member
4PD661WC268,1-Jun-22,1.79,0,1,0,0,0,0,0,0,0,0,0,1.79,0,1,0,0,0,0,0,0,0,0,member
7HC872SP210,1-Apr-22,6.1,0,2,0,0,0,0,0,0,0,0,0,6.1,0,2,0,0,0,0,0,0,0,0,member
3OK543GY686,1-Apr-22,71.35,0,2,0,71.35,0,2,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8UL467WB228,1-Apr-22,17.5,0,3,0,17.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8UL467WB228,1-May-22,31.79,0,4,0,14.1,0,2,2.85,0,0,0,0,17.69,0,2,0,0,0,0,0,0,0,0,member
8UL467WB228,1-Jun-22,6.67,0,1,0,0,0,0,0,0,0,0,0,6.67,0,1,0,0,0,0,0,0,0,0,member
4DE458WB120,1-Apr-22,23.73,0,2,0,3.4,0,1,0,0,0,0,0,0,0,0,0,20.33,0,1,8.33,0,0,0,member
4DE458WB120,1-May-22,6.1,0,1,0,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4DE458WB120,1-Jun-22,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,21,0,0,0,member
2MU888UJ552,1-Apr-22,6.75,0,1,0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2MU888UJ552,1-Jun-22,37.25,0,2,0,37.25,0,2,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2KZ263BP918,1-Apr-22,128.36,0,3,0,0,0,0,0,128.36,0,3,25.64,0,0,0,0,0,0,0,0,0,0,0,member
2KZ263BP918,1-May-22,26.86,0,1,0,0,0,0,0,26.86,0,1,10.71,0,0,0,0,0,0,0,0,0,0,0,member
2KZ263BP918,1-Jun-22,60.57,0,4,0,15.5,0,3,4.25,45.07,0,1,8.93,0,0,0,0,0,0,0,0,0,0,0,member
6ZH617GS134,1-Apr-22,6.97,0,1,0,0,0,0,0,0,0,0,0,6.97,0,1,0,0,0,0,0,0,0,0,member
1WE542JS470,1-Apr-22,22.7,0,1,0,22.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1WE542JS470,1-May-22,17.7,0,3,0,17.7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1WE542JS470,1-Jun-22,8.65,0,1,0,8.65,0,1,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6PH692GR410,1-Apr-22,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,gold
6PH692GR410,1-May-22,8.75,8.75,1,1,8.75,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,gold
6EV647OD853,1-Apr-22,3.25,0,1,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9OU217WK837,1-Jun-22,29.35,29.35,1,1,29.35,29.35,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
6RB460WL350,1-Apr-22,298.54,298.54,27,27,235.4,235.4,21,45,63.14,63.14,6,0,0,0,0,0,0,0,0,0,40,40,40,gold
6RB460WL350,1-May-22,61.87,61.87,7,7,56.3,56.3,6,4,5.57,5.57,1,0,0,0,0,0,0,0,0,0,20,20,20,platinum
6RB460WL350,1-Jun-22,117.46,117.46,14,14,110.1,110.1,13,6.85,7.36,7.36,1,0,0,0,0,0,0,0,0,0,20,20,20,platinum
2GB801EL820,1-Apr-22,73.23,0,10,0,69.3,0,9,0.6,3.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
2GB801EL820,1-May-22,32.13,0,6,0,27.2,0,5,0.5,4.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
2GB801EL820,1-Jun-22,39.8,0,6,0,39.8,0,6,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6OV357HH599,1-Apr-22,6.75,0,1,0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6OV357HH599,1-May-22,4.5,0,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9NM119JJ025,1-Apr-22,15.5,0,2,0,15.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9NM119JJ025,1-Jun-22,5.45,0,1,0,5.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5PY875IM747,1-Apr-22,55.22,15.95,7,2,52.55,15.95,6,2.15,0,0,0,0,2.67,0,1,0,0,0,0,0,20,0,20,member
5PY875IM747,1-May-22,91.29,25.4,13,3,76.5,25.4,11,7.1,0,0,0,0,1.79,0,1,0,13,0,1,0,20,0,20,member
5PY875IM747,1-Jun-22,40.92,2.36,7,1,20.95,0,3,0,0,0,0,0,6.97,2.36,3,0.51,13,0,1,12.67,20,0,20,member
9KW099FL820,1-May-22,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8PD387KZ623,1-Apr-22,52.85,0,7,0,52.85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8PD387KZ623,1-May-22,15.45,0,4,0,15.45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8PD387KZ623,1-Jun-22,2.8,0,1,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4HQ872LH536,1-May-22,27.3,7.65,3,1,27.3,7.65,3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,member
5FS150KF502,1-Jun-22,11.6,0,2,0,11.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2VI317AN370,1-Apr-22,5.4,0,1,0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8RU961TP939,1-Apr-22,100.55,50.65,20,14,100.55,50.65,20,0.75,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,silver
8RU961TP939,1-May-22,85.05,10,13,3,85.05,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
8RU961TP939,1-Jun-22,117.3,7.9,15,2,117.3,7.9,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
8US679BP629,1-Apr-22,8.45,0,1,0,8.45,0,1,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9NC307ER860,1-Apr-22,91.4,77.95,13,10,91.4,77.95,13,11.7,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,gold
9NC307ER860,1-May-22,82.04,17.64,17,2,76.4,12,16,2.5,0,0,0,0,5.64,5.64,1,2.05,0,0,0,0,20,0,20,gold
